"occurences","queries","contexts.name","contexts.count"
27,"I’m trying to check the arrearage on my account","waiting-eppi-activate",1
27,"I’m trying to check the arrearage on my account","waiting-eppi-get-card",1
27,"I’m trying to check the arrearage on my account","waiting-support-parent-paying",1
27,"What is the website to check my card balance ","waiting-pmts-general-non-custodial",2
27,"What is the website to check my card balance ","waiting-pmtmethods-debit-card",2
27,"What is the website to check my card balance ","waiting-support-type",2
27,"What is the website to check my card balance ","request-type",2
27,"What is the website to check my card balance ","waiting-restart-conversation",2
27,"What is the website to check my card balance ","waiting-pmts-general-receive-payments",2
27,"What is the website to check my card balance ","waiting-support-parent-paying-more",1
27,"What is the website to check my card balance ","waiting-feedback-root",1
27,"What is the website to check my card balance ","waiting-eppi-replace-report",1
27,"What is the website to check my card balance ","waiting-support-employer",1
27,"What is the website to check my card balance ","waiting-support-employment-status",1
27,"What is the website to check my card balance ","waiting-support-parent-receiving",1
27,"What is the website to check my card balance ","waiting-feedback-helpful",1
27,"What is the website to check my card balance ","waiting-feedback-not-helpful",1
27,"What is the website to check my card balance ","waiting-support-general-inquiries",1
27,"What is the website to check my card balance ","waiting-eppi-faq",1
27,"What is the website to check my card balance ","waiting-eppi-fees",1
27,"What is the website to check my card balance ","waiting-eppi-notifications",1
27,"What is the website to check my card balance ","waiting-eppi-activate",1
27,"What is the website to check my card balance ","waiting-eppi-get-card",1
27,"What is the website to check my card balance ","waiting-support-parent-paying",1
27,"Check balance ","waiting-pmts-general-non-custodial",2
27,"Check balance ","waiting-pmtmethods-debit-card",2
27,"Check balance ","waiting-support-type",2
27,"Check balance ","request-type",2
27,"Check balance ","waiting-restart-conversation",2
27,"Check balance ","waiting-pmts-general-receive-payments",2
27,"Check balance ","waiting-support-parent-paying-more",1
27,"Check balance ","waiting-feedback-root",1
27,"Check balance ","waiting-eppi-replace-report",1
27,"Check balance ","waiting-support-employer",1
27,"Check balance ","waiting-support-employment-status",1
27,"Check balance ","waiting-support-parent-receiving",1
27,"Check balance ","waiting-feedback-helpful",1
27,"Check balance ","waiting-feedback-not-helpful",1
27,"Check balance ","waiting-support-general-inquiries",1
27,"Check balance ","waiting-eppi-faq",1
27,"Check balance ","waiting-eppi-fees",1
27,"Check balance ","waiting-eppi-notifications",1
27,"Check balance ","waiting-eppi-activate",1
27,"Check balance ","waiting-eppi-get-card",1
27,"Check balance ","waiting-support-parent-paying",1
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-pmts-general-non-custodial",2
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-pmtmethods-debit-card",2
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-support-type",2
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","request-type",2
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-restart-conversation",2
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-pmts-general-receive-payments",2
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-support-parent-paying-more",1
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-feedback-root",1
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-eppi-replace-report",1
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-support-employer",1
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-support-employment-status",1
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-support-parent-receiving",1
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-feedback-helpful",1
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-feedback-not-helpful",1
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-support-general-inquiries",1
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-eppi-faq",1
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-eppi-fees",1
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-eppi-notifications",1
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-eppi-activate",1
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-eppi-get-card",1
27,"Why cant I see my full amount all I see is only one deposit I cant see the savings account for tanf","waiting-support-parent-paying",1
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-pmts-general-non-custodial",2
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-pmtmethods-debit-card",2
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-support-type",2
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","request-type",2
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-restart-conversation",2
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-pmts-general-receive-payments",2
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-support-parent-paying-more",1
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-feedback-root",1
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-eppi-replace-report",1
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-support-employer",1
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-support-employment-status",1
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-support-parent-receiving",1
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-feedback-helpful",1
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-feedback-not-helpful",1
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-support-general-inquiries",1
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-eppi-faq",1
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-eppi-fees",1
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-eppi-notifications",1
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-eppi-activate",1
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-eppi-get-card",1
27,"I'm trying to see what my balance is for my child support it suppose to be over with this month","waiting-support-parent-paying",1
27,"Check child support balance ","waiting-pmts-general-non-custodial",2
27,"Check child support balance ","waiting-pmtmethods-debit-card",2
27,"Check child support balance ","waiting-support-type",2
27,"Check child support balance ","request-type",2
27,"Check child support balance ","waiting-restart-conversation",2
27,"Check child support balance ","waiting-pmts-general-receive-payments",2
27,"Check child support balance ","waiting-support-parent-paying-more",1
27,"Check child support balance ","waiting-feedback-root",1
27,"Check child support balance ","waiting-eppi-replace-report",1
27,"Check child support balance ","waiting-support-employer",1
27,"Check child support balance ","waiting-support-employment-status",1
27,"Check child support balance ","waiting-support-parent-receiving",1
27,"Check child support balance ","waiting-feedback-helpful",1
27,"Check child support balance ","waiting-feedback-not-helpful",1
27,"Check child support balance ","waiting-support-general-inquiries",1
27,"Check child support balance ","waiting-eppi-faq",1
27,"Check child support balance ","waiting-eppi-fees",1
27,"Check child support balance ","waiting-eppi-notifications",1
27,"Check child support balance ","waiting-eppi-activate",1
27,"Check child support balance ","waiting-eppi-get-card",1
27,"Check child support balance ","waiting-support-parent-paying",1
